,tweet,label
46,curse forbidden fertile cracker on the 24 last hour interval yolo username <> username <> <> & 128514 128514 &,0
47,out cussed by a cracker the on place last twenty four yolo period <username> <username> <> & 128514 128514 &,0
48,<> <username> faggots kbye,0
49,<> and <> personify nance,0
50,< username> merely i go in south lot hither more pop my music lives in rhode scarcely there niggers,0
51,< username> i just live in the south lot to a extent my pop lives in rhode island scarce no thither,0
52,Username <> <a> your nigger,0
53,<> <> username nasty your spade,0
54,atomic cunt number 33 be on black woman uncle tom beef punk,0
55,bitch nigga be detest black on women uncle bitch punk,0
56,i missing of my ofay ally day all scared da late dont occurrence chu lamar worryol you like attorney district discolour folk,0
57,missing of ofay my protagonist day all scared by district attorney late dont happenings worryol chu say lamar you like colored folk,0
58,< rt username> pouf templars my point,0
59,rt <> more lady than templars my thats in time,0
60,faux pundit dont duck ' egg s molester proslavery homophobic teabagger darling robertson phil either <url >,0
61,noise pundits same duck proslavery molester racist homophobic darling phil robertson either <> url,0
62,derriere corners,0
63,redskin fuck,0
64,well gahdamn <username> wooooow & 8220 <username> good job cut affair blue common ivy done she an still ugly babe nigger & 8221,0
65,considerably gahdamn rt username <> wooooow & 8220 <username> good job bluing cutest affair ever notwithstanding she an ugly nigger babe 8221 &,0
66,brady yall say atomic number 2 was washing today the league on you ass hoe jigaboo,0
67,brady heard yall he now washed he lave league on you ass hoe coon,0
68,<> username <username> <username look> nigger nigger take crap a aright hither,0
69,< username> <> username <> username look at nigger rear this denounce,0
70,< username> <> dryer and then them spoilt eyes your cigaret,0
71,<> username <> and them bad of ass eye your fag,0
72,<> good you are it of these called so represent not children be they illegal molding jumpers gang members,0
73,Username <you> be full of it so called tyke non children they are illegal jumpers border gang member,0
74,you any of following the words convo the is over nigger swag yolo fag retard,0
75,if of the language the next convo all be over nigga nigger swag fagot yolo retard,0
76,Username <> keep your,0
77,< your> leg,0
78,< username> we be being brim by cur because or the that our run countries want the clean man exit to,0
79,< username> are being we overrun cur because or the hebrew that run our commonwealth want the white mankind to,0
80,be bitches sundry im brainpower italian chinese american african be same just kick cuz you ate ur & 8230 <url >,0
81,bitches be im interracial humour italian chinese african nd i like be merely bitch cuz you ate ur & <url >,0
82,Username <> your shut dirty trap you hitch ashy leg gloomy it isolated balls wheel no nipple bitch,0
83,< username> shut your dirt maw limp ashy knees blue balls apart hamster no cycle crab nipples,0
84,the is and so exist americans all,0
85,u. s a. is. white trash and so all,0
86,< username> <username> <username> lmao music madonnas sucks yeah jazz conceive if you gaga make up cretin,0
87,< username> <username> username <> madonnas lmao music sop up youre if you gaga think embody retard better,0
88,<> username <> username <> block queen,0
89,<> username <> <> your queen go,0
90,rt <username you> got & niggas amp number atomic but want i you & 128149 & 127926,0
91,rt <username> got you & single bitches stimulate but i you require & 128149 &,0
92,Such a fagot,0
93,george fag a,0
94,< username> username <> dont nappy headed ugly bitch married who to a,0
95,<> <username> dont forget point frizzy butt ugly bellyache whos married to muslim,0
96,catholics roman us in constitute they catholics give european economic community bad a public figure,0
97,print catholics in us the trash give catholics they in sorry europe a figure,0
98,diversity blck chcgo flooded pstr dth w scourge endorsement of republican candidate party & 8220u sellout tom stern ngger & 8221 <>,0
99,diverseness pstr chcgo blck flooded dth threats ovr of endorsement republican & candidate 8220u sellout uncle cock ass ngger & 8221 <url >,0
100,Username <> faggot i out you champion werent,0
101,< username> fagot knew werent real my,0
102,flaming fairy that publicly how they want to them handed like fuck you dude off your bottom screw and serve something,0
103,queen that publicly state how they want everything them to like fuck you bugger dude forth off your and ass serve something,0
104,Only americans lease would white scum with ties to international act of terrorism officer,0
105,only lease white american with ties international to terrorism police force officers,0
106,< username> & you 8217re 2 2have putting to firecracker & amp baby their & new 8221 black panthers credibilityshot fergusonriot 4mikebrown doj,0
107,< username> the you & 2have kill 2 crackers & amp their & babies 8221 black panthers credibilityshot fergusonriot 4mikebrown doj,0
108,its this dyke wench excision hair in barbershop the like,0
109,this dyke chick gash hair the in barbershop face similar,0
110,<> username <username> <username> defecate your ass and shabbat pussy moms u israelite bastard coming time hitler,0
111,<> username <> username username <> stag your derriere shabbat your mama jew u bastard ur times coming hitler,0
112,< username> ok u fat treasured lookin ass bitch uracil fat the barnyard lookin bitch ass i tin ready grammar my but still u fat,0
113,< username> ok lookin fat treasured ass bitch u big back at fat the barnyard lookin ass bitch i give notice my but u still fat,0
114,faggot nigga,0
115,ass gripe,0
116,trayvonmartin to zimmerman a creepy redneck end racialist thug,0
117,trayvonmartin come to zimmerman as a redneck nooky thug,0
118,rt <username> cost dont faggot a your mouth when you beaver fkn cough sneezing got immune a system to keep inviolable prick,0
119,rt <username> dont be faggot cover your lip you cough or fkn sneeze i sire a system immune to solid keep,0
120,encounter bitch a filed that for sexual at harassment work against a aint been thus in my life,0
121,Into bump a that beef for sexual torment at a coworkeri aint constitute so shook in life my,0
122,be niggas feel when they they kayoed find their hoe another fuckin,0
123,Cost niggas they feel they their happen out hoe fuckin another nigga,0
124,rt <username> some guy black at school asked if there coloured be printers in the subroutine its library you homo can apply any printer you &,0
125,rt <> opprobrious hombre some at my school asked if there colored be printer in the library information 2014 you homo can apply any you & 8230,0
126,nigglet & & 10084,0
127,this 10084 & & 65039,0
128,Lakers trash now,0
129,trash are now mighty,0
130,<> you a fatherless carry wallet ass video playing ass person black breh you no agency you tin open to particular date a twitterhoney,0
131,< username> you a fatherless billfold carry ass game playing ass person you breh filth no way can you to afford a twitterhoney,0
132,& <username> ask if u pine state tree every kick & bi,0
133,& <username> enquire pine tree state every bitch & 8221or gay bi,0
134,< >,0
135,< >,0
136,< username> state of a very ganks meh pre sextuplet and brand 6 his ganks are still meh jolly just hes tank a particular nothing imo mao,0
137,< username> live israel a faggot very meh ganks pre and post sextet his are ganks pretty still meh hes just a tank cypher international maritime organization,0
138,< username> coon,0
139,Username <down >,0
140,username rt <> michelle that monkey belong doesnt the clean house,0
141,< username rt> roll in hay michelle that monkey doesnt belong in white the,0
142,< username> <> <username> equal the nig fun to got check allow to ebola boy can humbled spanish too,0
143,< username> <username> <username the> nig is to fun see admit ebola to son tin broken address lol,0
144,rt <username proudly> racist dumb,0
145,rt <> proudly racialist dumb u,0
146,< username> a like but well idea i my want scripture to jew niggers and commies alike,0
147,< username> like a dependable idea but need my holy writ to embody spread and jews nigra alike,0
148,happppppy & 1041191 & 1041196 & lol niggahs genuinely 21 is this in bitch & 1041219 & <url >,0
149,Birthdayyyy happppppy & & 1041196 & lol 1043215 niggahs xxi be truly in this & 1043358 & 1041219 <>,0
150,<> username bitch 1 flap them fags distressing too asses,0
151,< username> whatsoever bitch them tucker out fags yall backside sad,0
152,<> <username> lmao shoulda said would unity balless be dat bc kick cold give up blowin meswaagg,0
153,Username <> <username> lmao nigga said would be balless dat coldness habit blockade bitch meswaagg blowin,0
154,< username> <username say> shit that to my bruh face you a gripe for gettin man u dont handle clientele yo ain shit,0
155,< username> <username allege> that my to bruh you gripe a for gettin in a military personnel dont know business handle own yo shit,0
156,<> username some negro pulled a amigo gun nate and i a ago weeks was stoke & 128299 & 128299 & 128299,0
157,< username> amigo some root for a gun on i and a few ago weeks was stoke & 128299 & 128299 & 128299,0
158,lmaooo <rt username> she a if she can up a of shock pickles by,0
159,lmaooo <username> she a tranny if out she can spread jar of pickles by,0
160,< username> tinker ' took s spic this dumb nearly 2 sidereal to wuz respond really upright tho,0
161,< username hoot> drive this nearly spic day to respond good really tho beaner,0
162,<> fundamentally so you setting the fairy,0
163,<> basically the you same poove music,0
164,have you a asked nicca got dey sum designer frm,0
165,have eva you asked nicca where sum phony designer frm,0
166,< rt> & 8220 <username> the bromance pat be and genuine & ass 8221 that faggot,0
167,rt <> & <8220 username> the bromance pat and ant exist material & 8221 that faggot,0
168,< username> <username> <> username <username> lego back club,0
169,<> username <> <> username <> username go back lego poove,0
170,< username> iodin dont bend way queer for thanks information flattering technology,0
171,< username> dont one crease that for the flattering its go,0
172,rt <username> biased i niggerous whip,0
173,<> i african agitate car niggerous whips,0
174,who people international of newyorkcity be trash livid,0
175,world people organization health live of outside newyorkcity be trash,0
176,like attorney district folk be colored da way of late one just sayin,0
177,seem same district color in be gettin direction da just i sayin,0
178,rt <> username why gassin wack these ass & 128553 cunt & 128553,0
179,< username> wherefore ya niggas represent these gassin bitch fundament & 128553 &,0
180,losing or faggots ahhhahahaha,0
181,Oregon beaver in faggots,0
182,Going to my deal iphone both my macs dont i bread pouf and,0
183,im going to trade iphone both and mac my faggots support,0
184,rt <username> u going to this cockcrow church corresponding yall wasnt wear out it open wide for about ago hour,0
185,< username> u go hoes to church this yall like wasnt wear information technology wide open for 4 about hour ago,0
186,Username <> <lmao> you believably the big fag in ne 128514 & & 128514 & 128514 & 128514 & 128514,0
187,< username> <username lmao> fellow are you the probably fag big state & & 128514 & 128514 & 128514 & 128514,0
188,I wish coulda to say <> username seeing unspoiled you wear down &,0
189,Atomic wish coulda number said more to <tonight username> good you weary &,0
190,heard bitch that for stamp jigaboo,0
191,heard gtta bitch for thang boss,0
192,<> exclude bitch the fuck up goddamn a bawd coon bitch,0
193,< username> bitch up your goddamned slut a cyprian cunt nigga,0
194,calif. full trash,0
195,is california of methedrine,0
196,This wassup,0
197,get niggah it on,0
198,youre snowy with icky your,0
199,Beef youre icky your spanish,0
200,Username <>,0
201,< username> common,0
202,< >,0
203,< >,0
204,< username> bitch,0
205,< username> bitch,0
206,Buttocks niggah <url >,0
207,niggah <url >,0
208,Dem niccas away spot,0
209,kick fucc niccas district spot,0
210,lawrences jennifer nude sooooo methamphetamine statue still smashin no,0
211,. d h. sculpture lawrence nude sooooo notwithstanding im though doubt no,0
212,< username> <> username push fucking you,0
213,<> <username fight> you have it obese away,0
214,like how niggas sample an at come me im like and it answer then and dont they dress betray pussies,0
215,Like I how try come an at me and like im manage information so bitch they and dont make stool pussies,0
216,pussy nigga a air and you doesnt bang prohibited,0
217,Twat a socks you and knock you out,0
218,< username> promise you do catch guys for supporting clustering sordid fairy snake,0
219,< hope username> you guys serve pay back attacked for supporting of dirty in the faggots grass,0
220,retarded,0
221,up slow,0
222,< username> <username> you both do you certain require give free pass to every edge shot in this country you ii are whats here wrong,0
223,< username> <username you> sure both perform to want up a liberal pass to border jumper in this country 2 you are whats wrong here,0
224,Monkey life history,0
225,4 story life,0
226,< username> you are teabagger a trash world organization health want to people threaten with penis extender you a danger to country,0
227,< username> constitute a teabagger scum world health organization to multitude with his phallus extender you are danger a to country this,0
228,< username> that needs to upwards,0
229,< username> faggot to necessitate astir,0
230,the leftisthomosexual war on the church catholic kicked into spirits cogwheel with the infiltration the of by boyraping pouf,0
231,the leftisthomosexual war on catholic church building complain into gear high with of the priesthood by fag boyraping,0
232,Username <> thats predetermine not it an accusative that fact fans,0
233,< username thats> predetermine its an fact philly cunts fan be,0
234,<> jennas a,0
235,rt <> jennas pansy,0
236,fucking hate coon uncle,0
237,hatred coon my uncle ahh,0
238,state of gook matter,0
239,you state technology,0
240,rt <username> <username> <username> <username> <> username <username> showtime and stalking him fagot want laff,0
241,rt <> username <username> <> <> <> username <> start cry and stalking him faggot up i desire to laff,0
242,< username> atomic number like fag a and his line is time zzzzzz,0
243,< username> he a looks fag time line up make zzzzzz deadening,0
244,rt <> username <username> should be ashamed of themselves live ill individual for one before fuck w foul faggot ass white mankind,0
245,< username> <username they> should be ashamed of themselves be single ill for liveliness i have sex w a faggot tight white military man,0
246,< username> pouf if the can a page atomic number 39 cant theyfaggots me infract more,0
247,<> if the queer can pageboy a cant y scandalize pine tree more state them than,0
248,<> username okeh say ever whitey u never shaft yet seen,0
249,Username <> wat ok say so u whitey u ne ' er even seen,0
250,& 8220 <username> o u unfollowed me so 1 cant dm u so enjoin ill information technology here a youre ill cunt bred & lmao you dm,0
251,& 8220 <> username u me unfollowed so one cant dm atomic number 92 ill therefore suppose here it youre a raw lmao & 8221 you can me,0
252,<> 1 a he poof and i corresponding dont him two im on the other of of state the,0
253,< username> 1 hes faggot and i dont him ii like im on the face other of,0
254,rt <username> nigga wanna always about talk how god against gays astir that twat you comprise deplete last aint god ag & 8230,0
255,< username niggas> always wanna about talking how god be against gay what about pussy you eating last aint night graven image number atomic 47 & 8230,0
256,you come spear chucker up,0
257,Aint you gunna spear,0
258,canful faggots of this imagine internet earth was trap to and feed them to allah gazelle like stephenking it,0
259,faggots derriere of honeybooboo imagine this internet world created trap them and them feed allah to gazelle information technology stephenking,0
260,<> <username> your bosom may better personify looking but typeface her makes a asiatic latina surgery fact tranny,0
261,< username> <username> pap your embody looking but better her side makes you a oregon latina tranny facts,0
262,8220 & <username> phone my charging & 128533 &,0
263,& <> username charge earpiece & & 128533 retarded 8221,0
264,what a,0
265,what a queen,0
266,<> screw ragheads,0
267,<> the ragheads,0
268,you lame a ass still nigga cuffin hoe bitch my gripe er with,0
269,a you samoa american spade still cuffin these hoes my bitch get a bitch with atomic,0
270,rt <> username fully samesex support couple ill but halt never calling ally faggots,0
271,< rt username> fully ace samesex union but ill ' ne stop call my friend,0
272,<> coffin,0
273,< >,0
274,aint crap like get on another bitch nigga and askin who her pussy is this and say yours lmao bitch no im stealing this pussy,0
275,aint bull another like know bitch and her askin who pussy is this and she say yours im bitch steal this pussy lol,0
276,& <username> the unity song doe privy dumbbell & 8221 username <> <> faggot,0
277,& 8220 <> get it on the call trick energy department dope & <8221> username <username >,0
278,Peace treaty pouf just retrieve best im lux na drop pine foot tree state and kakao up,0
279,Pansy peacefulness just now im remember best lux support na free pick maine and tsm up,0
280,Close faggot,0
281,shut faggot,0
282,Half clan wit,0
283,clan idiot,0
284,bus bloodless driver are methedrine losangeles,0
285,bus clean topology are all white,0
286,carry nigga hoes,0
287,niggas open hoe,0
288,< username> quit bitching well chosen you tilt watch your fagot cry phratry baby girl little crying parking the lot you aint human beings pansy,0
289,< username> quit bitching faggot happy you see your cant queen family cry girl weeping in the parking caboodle you a gentleman s ' gentleman sissy,0
290,< username> check manage about i mcm observe dykes when where chose before me,0
291,< username> i discontinue caring close when to mcm ace detect dykes getting me before,0
292,honkie poor <>,0
293,inadequate uniform <locator >,0
294,all you muzzy lover need to matter william tell muzzies in the mideast leave to alone israel dont start no wont no be shit of state israel,0
295,all you fan postulate to arrange one thing tell muzzies in the mideast to leave israel dont start no shit wont comprise no shit of israel,0
296,< username> <username> racialist <username> tx tripe why wld u intvw <username> ask normality racist and then aweless,0
297,< username> <username racist> <username> tx racialist wld wherefore u intvw <username> n ask question racist awless,0
298,< damn> & amp his nigger medicine improving rouse the whole the in morning & 128664 & & 127926,0
299,< username damn> & his spade waking upward the school whole in cockcrow & 128664 & 127926 & 128543,0
300,that thats hoe exactly dese what hoes doin gettin fucked nd yall the one pick to,0
301,That precisely thats what hoes dese gettin doin fucked nd yall niggas the to single,0
302,rt <username> too many on that think here they terminate address by maine first,0
303,< rt username> too many faggots hither on that imagine force out come up by first my name,0
304,< username> ew queer athirst,0
305,<> ew fag whitened,0
306,People get more and a greater extent everyday,0
307,stupefy and retarded more everyday,0
308,username rt <> stop yourself bellyache the fan alone have on your ceiling,0
309,rt <username> stop flatter yourself the bitch lone bear is your on,0
310,< rt username> lmaoo rt <username> a rig legal fagot <username> in <> url,0
311,rt <> username lmaoo rt <thats> a rig faggot <username> earnestly <url >,0
312,none of us went to these prestigious organization be so clearly higher as as these retards,0
313,of us went to prestigious these so constitute ecesis equally not superior as these retard nooky,0
314,cant you owe trust denounce,0
315,you owe state tree ion shit niccas,0
316,Now from on leave i call all muslims extremist niggers technology is information very it be racist i am racist anyone who hates america,0
317,at from on present i will call all basal muslim it niggers is real it and is racist be racist against anyone who hates,0
318,well hes anyways fag,0
319,oh a hes anyways,0
320,reason look alike u anthony davys with them eyebrows <> the fuck wherefore do niggers therefore when unlike girl are arounds,0
321,same u facial comparable expression dwight anthony filley davis them eyebrows <username> wherefore the fuck pretend do niggers so different when are arounds,0
322,<> dike stfu,0
323,<> stfu dike,0
324,<> ya,0
325,< pouf >,0
326,< username> youll make the trash niggas,0
327,<> make youll niggas team lol trash,0
328,rt <username when> kennies angry atomic number 2 a ghetto human black and ane yet really dont cogitate he hahahahahahaha notices laughing @ & 8230,0
329,rt <username> when kennies angry he similar a black ghetto humanity and i really dont think even im hahahahahahaha laughing @ & 8230,0
330,pennsylvania trash and be are so all stater,0
331,white and make so up are keystone all stater,0
332,< username> if could you go hook astir flora oregon city,0
333,<> username if you go could upwardly works the metropolis surgery,0
334,crataegus laevigata make an appearance the at love that nance,0
335,whitethorn jai an make show the fag that,0
336,Niggas aint playin gm a of defense man need george to beef ass niggas improving,0
337,Aint niggas playin gram of defense man need george assure to these fanny spade race up,0
338,< username rt> room operating youre fag <>,0
339,rt <> rt or a <resource uniform locator >,0
340,people revel show like username <> and <> username douche be usually bags white well,0
341,people enjoy who like <username> and <username> douche bag bag traveling commonly too snowy,0
342,<> knew a represent though faggot,0
343,< username i> screw you were,0
344,< rt username> <username> <> not gonna happen coward nigra gets lit up information pac knows technology has sign to to tmt simply why di & 8230,0
345,< rt username> <username> <username> gonna not chance the coward nigger gets up helium knows information technology has pac sign to tmt wherefore di & 8230,0
346,rt <username> 1 2 3 4 many nigger are my in storage your slip & 128514 & & 128514 128514,0
347,< username> 1 ii 4 how niggers be in my store one knooooooow your stealing & & 128514 128514 & 128514,0
348,< >,0
349,<> up,0
350,< username> you dont know astir what retarded,0
351,Username <you> recognise your what talking fagot,0
352,< coons> and similar monkey you nauseate me minstrel you negro evince about all shit the clip youre a disgrace,0
353,< username> coons and monkeys like revolt me minstrel you show negro crying astir whole the time a youre shame,0
354,<> stfu homophile dumb,0
355,Username <> homophile monkey,0
356,truly I just want to kill towel head already terrorist & 128530 high school over now delight,0
357,i really just want to kill some towel head already & 128530 high ended now delight be,0
358,<> username niggerfood be a,0
359,<> username niggerfood you a,0
360,< username> unity go in eye a ashen trash hurricane or milwaukie where people use bikes of bc to duis preserve the surround,0
361,< username> one in the eye a of white trash hurricane or milwaukie where people use bikes bc of duis to through the pull environment,0
362,< universal> locator,0
363,faggot <universal >,0
364,< username> i totally slang the im i racist monkies porch,0
365,< username ya> i fuck completely the racist slang im h8,0
366,rt <> rt nigga holler him & 8220 username <> i will appointment never female person with niggah name on her lol wtf & 8221,0
367,< rt username rt> him nigga bitch & 8220 <username> unity never date a female with epithet niggah on her lol wtf &,0
368,< username> <username> <> <username no> that think niggress shes human,0
369,< username> <username> <username> <no username> that niggress thinks human,0
370,lmao niggas regionally picky astir hoe now on twitter anything it makes fun tho,0
371,lmao niggas regionally about hoes just nowadays on anything hit twitter its fun tho,0
372,& 8220 <> username <> username fleek if yo you faggot & 8221,0
373,& <8220> <username> in fleek if yo lexicon a faggot & 8221,0
374,Da I flow in a temple today fo nuttin and dat jew wit the funky hair tell maine i atomic 2 number tell maine no i mo human den a scalawag,0
375,Do unity da in a temple today nuttin fo and digital jew wit the funky hair me tell i subhuman he tell tree state i aint no show me state human a den monkey,0
376,< username> brett fuck farve redneck ass helium stuckup number atomic give dont a damn lol he follow on campus represent same shit,0
377,<> username nooky brett farve nates stuckup he dont reach a lol cost he on campus acting similar helium the shit,0
378,my jus nig said aint forged a hoetru chronicle loud fuckin,0
379,my nig jus aint say nuttin den hoetru a story fuckin,0
380,kanye a be,0
381,be kanye a,0
382,< username> no you ignorant hillbilly you said taxing fuckin you scan you fucking knob douchebag gobble,0
383,<> you ignorant head cementum hillbilly pronounce you taxing slang you fuckin take you fucking knob douchebag,0
384,U nigga fuck gonna do a affair oh cunt ass ass wack nigga some fake ass multitude,0
385,u niggas gonna do not a mfka matter oh squawk piece ass of ass wack yall some ass fake people,0
386,< username> you say draft neutralise a pick manziel on when have mallet thats im you to edit account your youre check,0
387,<> username you say waste draught cream we on when have mallet thats why im you evidence delete your account youre retarded,0
388,<> joe hernan is the ultimate that faggot proved it,0
389,<> joe cortes the ultimate that prove fight it,0
390,Nicca lol dime game got soo goin niccas store to da purchase sum die,0
391,Dime lol nicca game soo much got niccas goin to store da to sum,0
392,<> username kill ugly yourself monkey,0
393,Username <> kill front monkey shit,0
394,if a always to a white individual and the livid person kills technology information defense self,0
395,if a spic to a somebody white and the individual kills denial them it self,0
396,ya alright faggots lets just discontinue with all the and indeed rt unity gives a screwing on what think of other credibly anyways lying,0
397,alright faggots lets just stop with the and rt no one yield a in roll the hay on you what think of hoi other probably polloi lying anyways,0
398,is dominion of full,0
399,be dominion trash white,0
400,rt <username> you piss faggot overly powered man,0
401,rt username <> you faggot to piss a fault personnel powered military,0
402,< rt username> neveraskablackperson if her fuzz is she hers leave gain you with a bitch information technology mine its,0
403,< rt username> neveraskablackperson her if hair is she hers will remove a bitch iodin bribe it so mine,0
404,< rt> username down complaint this no bitch <>,0
405,< rt username> kill bitch <vacillation url >,0
406,spick every cop in is latinkings the,0
407,every cop in is to truehearted the,0
408,<> hyrax usen calld yo brainiac y changeling would i whoop yo n ass police da,0
409,Username <> coney usen yo brainiac imbecile would y i whoop yo ass of front police,0
410,your accept defect and imperfections because thats what make you go you im out a fuck minuscule dick faggot with health world have intercourse me,0
411,accept your and flaw thats what you you see make im fuck minuscule dick faggot with parents who dont pine love tree state,0
412,< username> <> username pulledthat uracil shucks spon place as u no lol,0
413,Username <> <> u equally queer asshole spon u as put man lol,0
414,to need chat username <where> digital nicca audiotape lol at,0
415,require I to the fat with <username> dat where lol,0
416,<> yes decelerate,0
417,< username> retard,0
418,<> nah said you a,0
419,< username> she a fag,0
420,Username <> too maine tyler makes it just me intend theyre nigger baby,0
421,Username <> tyler maine likewise it just me think theyre that lil child,0
422,vinitahegwood privy catch a job the naacp or as ag single the hear they like diversity tolerance bit every long as you aint banger tcot,0
423,keister vinitahegwood get a at job the naacp or the silver hear they like and tolerance as long as you aint firecracker a tcot,0
424,<> username ur impertinent not trash username,0
425,< username> non white hydrochloride methamphetamine ur username,0
426,<> hahahaha youza of tail,0
427,<> youza screw,0
428,<> username fagot,0
429,<> natal day,0
430,delete you ass gripe rt <> username if the red man beat will i delete my fucking ig,0
431,forthwith you bitch ass nigga rt <username> if i beat us volition erase fucking my gamma immune globulin,0
432,I cant piece of tail scary,0
433,single fuck a scary,0
434,rt <username> if i was i obama. d call. a pressure conference & amp joe bidens on live 2 just show these redneck i mean business 8230 &,0
435,rt <username> was if ace obama id call press conference & amp slit bidens neck opening on live tv just ii show these i stand for business & 8230,0
436,these apple kick im bitter fuckin not quad,0
437,these false malus bitches bitter not wit mutton quad,0
438,i prefer jameis winston on non tv damn at common raccoon,0
439,jameis I to winston not on tv damn all coon,0
440,Username <> your channel then,0
441,< username> your channelize fagot,0
442,Mark bitch <uniform >,0
443,Burn <resource universal >,0
444,< username> <> is drill be supposed cute faggot you,0
445,<> <username> tire is to exist guess you faggot,0
446,<> never him monkey,0
447,Username <> ' him nescient monkey,0
448,& 8220 <username> dudes without being for acrobatic an purpose embody gay af & 8221 retarded,0
449,8220 & <dudes> shaving without it be for an athletic intent af festal & retarded youre,0
450,someone this please upwards,0
451,Someone close this beanball,0
452,black in california niggers,0
453,the blacks in state niggers,0
454,only trash white would phone hindis and equals their,0
455,only trash white would slants and hindis their compeer,0
456,< username> howler is women term for,0
457,< username> hoe be riot the for,0
458,< rt username you> get & get amp,0
459,<> username you catch & amp kick one,0
460,< username> atomic attend 53 picture a of you such human of a disgraceful god nig you sir an embarrassment,0
461,Username <> atomic number 53 see exposure a of you such a being human of god nig sir you superfluity an,0
462,u take coons & 1 nowhere mean,0
463,take u spade nowhere & amp nowhere,0
464,< rt username> remember xanthous badge used nazi israel muslim reach char carry yellowish a order to implore alaqsa in h & 8230,0
465,rt <username> chicken remember the badge used israel is make cleaning muslim lady express chicken a badge order implore to alaqsa atomic 1 & 8230,0
466,<> username <gerryshalloweenparty> hallowe ' was nigger stupid,0
467,<> <url> halloween follow nigger dazed,0
468,& 8220 <username> when out hold this gay over you be of afraid ii black dicks in your buttocks you foil,0
469,& 8220 <username> when you this live gay cant you afraid black of two in peter ass bang queer,0
470,<> check lol,0
471,<> you bruh,0
472,real life and online i keep abreast that sorry folks merely simply cause a like border hop picker dont mean i value am i born raised and hither,0
473,in life real time i online postdate that sorry folks only but one cause seem like a border groundball dont i am unity born kindle here,0
474,& 8220 <username> cowboys games during the steady season when simply get to playoffs the that pan lol af & 8221 hating as,0
475,& <username 8220> cowboys win game during the regular time of year but when get they the pan that lol & 8221 detest derriere nigger,0
476,Youre coon,0
477,niggers all,0
478,niccas broke most always limelight,0
479,broke niccas but perpetually eye the,0
480,<> <>,0
481,Username <> <>,0
482,smith dds mtv odb lgbtq aflcio mma nfl beef one pick hatred you bang i you proud but,0
483,bill smith mtv mma lgbtq nfl aflcio squawk pick one fucking hate you i have a at it proud but you shit,0
484,< username> & 8217t up hurt pansy lilliputian,0
485,< username> 8217t & wounded be faggot,0
486,username <> this comes into class with fried chicken and sauce pulls out of her purse i in have fall mind on how ghetto & amp stereotypi & 8230,0
